Date,fx_JPUS,fx_USEU,fx_USUK
1982-09-21,265.1,,1.71
1982-09-22,262.65,,1.7215
1982-09-23,264.95,,1.7105
1982-09-24,266.25,,1.7085
1982-09-27,269.8,,1.6958
1982-09-28,270.0,,1.6905
1982-09-29,268.85,,1.6955
1982-09-30,268.3,,1.6945
1982-10-01,268.9,,1.698
1982-10-04,273.5,,1.6833
1982-10-05,273.8,,1.6865
1982-10-06,273.95,,1.6925
1982-10-07,270.1,,1.7035
1982-10-08,267.7,,1.7045
1982-10-11,,,
1982-10-12,262.6,,1.724
1982-10-13,266.65,,1.7085
1982-10-14,268.5,,1.706
1982-10-15,269.7,,1.704
1982-10-18,268.55,,1.708
1982-10-19,268.3,,1.707
1982-10-20,270.4,,1.6973
1982-10-21,273.0,,1.6957
1982-10-22,273.45,,1.698
1982-10-25,276.55,,1.6805
1982-10-26,276.05,,1.686
1982-10-27,276.05,,1.6848
1982-10-28,277.45,,1.678
1982-10-29,277.1,,1.677
1982-11-01,276.9,,1.6825
1982-11-02,,,
1982-11-03,276.52,,1.6795
1982-11-04,277.65,,1.6665
1982-11-05,275.8,,1.6625
1982-11-08,276.0,,1.6505
1982-11-09,271.15,,1.6603
1982-11-10,268.1,,1.6625
1982-11-11,,,
1982-11-12,268.5,,1.6518
1982-11-15,267.35,,1.6315
1982-11-16,263.7,,1.6205
1982-11-17,263.3,,1.6015
1982-11-18,262.7,,1.603
1982-11-19,257.85,,1.6195
1982-11-22,254.65,,1.594
1982-11-23,257.05,,1.5972
1982-11-24,250.7,,1.5955
1982-11-25,,,
1982-11-26,250.2,,1.5925
1982-11-29,250.35,,1.6062
1982-11-30,249.2,,1.632
1982-12-01,248.6,,1.6285
1982-12-02,248.1,,1.6365
1982-12-03,246.6,,1.641
1982-12-06,245.1,,1.62
1982-12-07,242.75,,1.632
1982-12-08,242.15,,1.627
1982-12-09,245.7,,1.612
1982-12-10,244.25,,1.61
1982-12-13,247.3,,1.607
1982-12-14,244.3,,1.6165
1982-12-15,244.95,,1.614
1982-12-16,243.3,,1.62
1982-12-17,244.15,,1.6
1982-12-20,244.45,,1.6105
1982-12-21,242.1,,1.6045
1982-12-22,240.5,,1.607
1982-12-23,238.1,,1.595
1982-12-24,238.1,,1.6
1982-12-27,237.5,,1.605
1982-12-28,234.65,,1.619
1982-12-29,232.8,,1.627
1982-12-30,234.5,,1.6165
1982-12-31,234.7,,1.618
1983-01-03,232.0,,1.6235
1983-01-04,229.8,,1.621
1983-01-05,229.1,,1.621
1983-01-06,229.8,,1.6065
1983-01-07,229.1,,1.61
1983-01-10,226.75,,1.5895
1983-01-11,228.8,,1.584
1983-01-12,230.55,,1.575
1983-01-13,229.1,,1.578
1983-01-14,230.5,,1.581
1983-01-17,229.6,,1.589
1983-01-18,232.15,,1.576
1983-01-19,234.95,,1.574
1983-01-20,235.3,,1.572
1983-01-21,236.35,,1.5675
1983-01-24,240.2,,1.5405
1983-01-25,235.85,,1.5388
1983-01-26,235.35,,1.548
1983-01-27,235.85,,1.5365
1983-01-28,236.4,,1.5362
1983-01-31,239.85,,1.5202
1983-02-01,239.4,,1.5235
1983-02-02,242.2,,1.5135
1983-02-03,238.85,,1.5245
1983-02-04,240.3,,1.5245
1983-02-07,237.45,,1.534
1983-02-08,237.45,,1.5365
1983-02-09,236.6,,1.541
1983-02-10,235.1,,1.549
1983-02-11,234.7,,1.5405
1983-02-14,234.8,,1.5385
1983-02-15,234.1,,1.541
1983-02-16,232.6,,1.551
1983-02-17,233.2,,1.5435
1983-02-18,233.6,,1.5435
1983-02-21,,,
1983-02-22,233.8,,1.5215
1983-02-23,235.05,,1.533
1983-02-24,234.2,,1.5275
1983-02-25,235.05,,1.527
1983-02-28,237.85,,1.5115
1983-03-01,239.0,,1.5045
1983-03-02,237.3,,1.505
1983-03-03,236.4,,1.5125
1983-03-04,235.8,,1.511
1983-03-07,235.7,,1.5168
1983-03-08,238.7,,1.4995
1983-03-09,237.7,,1.5025
1983-03-10,237.05,,1.5117
1983-03-11,238.45,,1.5027
1983-03-14,237.5,,1.509
1983-03-15,237.25,,1.514
1983-03-16,237.25,,1.51
1983-03-17,239.1,,1.5023
1983-03-18,240.3,,1.4875
1983-03-21,240.85,,1.4705
1983-03-22,239.4,,1.473
1983-03-23,238.8,,1.458
1983-03-24,237.25,,1.4618
1983-03-25,237.1,,1.46
1983-03-28,240.1,,1.4545
1983-03-29,240.05,,1.4543
1983-03-30,239.8,,1.4665
1983-03-31,239.0,,1.4825
1983-04-01,239.6,,1.478
1983-04-04,239.0,,1.4885
1983-04-05,237.65,,1.5063
1983-04-06,237.05,,1.517
1983-04-07,237.9,,1.5035
1983-04-08,239.3,,1.505
1983-04-11,237.95,,1.5263
1983-04-12,238.05,,1.5425
1983-04-13,238.5,,1.5365
1983-04-14,238.25,,1.5402
1983-04-15,237.6,,1.5488
1983-04-18,237.8,,1.561
1983-04-19,237.05,,1.5495
1983-04-20,237.38,,1.542
1983-04-21,236.4,,1.5475
1983-04-22,236.85,,1.543
1983-04-25,236.25,,1.568
1983-04-26,237.35,,1.57
1983-04-27,236.25,,1.568
1983-04-28,238.2,,1.5592
1983-04-29,238.3,,1.5573
1983-05-02,237.6,,1.5707
1983-05-03,237.65,,1.5782
1983-05-04,236.25,,1.5787
1983-05-05,235.2,,1.578
1983-05-06,234.7,,1.579
1983-05-09,232.65,,1.568
1983-05-10,232.5,,1.5645
1983-05-11,230.9,,1.568
1983-05-12,231.5,,1.5681
1983-05-13,231.3,,1.5665
1983-05-16,233.3,,1.5605
1983-05-17,233.4,,1.554
1983-05-18,232.75,,1.5585
1983-05-19,234.4,,1.5528
1983-05-20,234.1,,1.5562
1983-05-23,235.4,,1.5562
1983-05-24,236.6,,1.5677
1983-05-25,236.3,,1.5854
1983-05-26,236.55,,1.602
1983-05-27,237.97,,1.6018
1983-05-30,,,
1983-05-31,238.85,,1.6005
1983-06-01,239.85,,1.59
1983-06-02,238.35,,1.5816
1983-06-03,239.0,,1.565
1983-06-06,240.5,,1.576
1983-06-07,240.35,,1.572
1983-06-08,241.38,,1.5696
1983-06-09,242.7,,1.5788
1983-06-10,242.18,,1.5705
1983-06-13,242.55,,1.5522
1983-06-14,243.05,,1.5225
1983-06-15,242.45,,1.522
1983-06-16,240.55,,1.527
1983-06-17,239.9,,1.523
1983-06-20,239.25,,1.532
1983-06-21,239.6,,1.526
1983-06-22,237.4,,1.5305
1983-06-23,237.5,,1.541
1983-06-24,237.3,,1.5455
1983-06-27,239.4,,1.5375
1983-06-28,238.8,,1.5325
1983-06-29,239.35,,1.5277
1983-06-30,239.28,,1.533
1983-07-01,239.15,,1.531
1983-07-04,,,
1983-07-05,240.7,,1.5285
1983-07-06,239.5,,1.5395
1983-07-07,240.85,,1.539
1983-07-08,241.35,,1.5415
1983-07-11,241.65,,1.534
1983-07-12,240.65,,1.5315
1983-07-13,239.8,,1.5298
1983-07-14,240.1,,1.528
1983-07-15,241.25,,1.5165
1983-07-18,240.8,,1.5197
1983-07-19,240.8,,1.5179
1983-07-20,239.3,,1.524
1983-07-21,239.6,,1.525
1983-07-22,240.25,,1.5205
1983-07-25,240.55,,1.5215
1983-07-26,240.6,,1.525
1983-07-27,240.87,,1.5275
1983-07-28,240.8,,1.5253
1983-07-29,241.75,,1.52
1983-08-01,243.7,,1.509
1983-08-02,243.15,,1.5072
1983-08-03,243.25,,1.5058
1983-08-04,243.6,,1.4875
1983-08-05,243.9,,1.485
1983-08-08,244.25,,1.491
1983-08-09,243.98,,1.494
1983-08-10,245.8,,1.481
1983-08-11,246.35,,1.4792
1983-08-12,247.05,,1.4815
1983-08-15,246.9,,1.4925
1983-08-16,243.15,,1.5075
1983-08-17,243.6,,1.5145
1983-08-18,242.98,,1.5233
1983-08-19,244.0,,1.517
1983-08-22,243.1,,1.528
1983-08-23,243.25,,1.5308
1983-08-24,242.9,,1.5198
1983-08-25,243.2,,1.506
1983-08-26,245.65,,1.5045
1983-08-29,246.15,,1.501
1983-08-30,246.25,,1.4988
1983-08-31,246.45,,1.494
1983-09-01,246.5,,1.4974
1983-09-02,246.8,,1.495
1983-09-05,,,
1983-09-06,245.85,,1.4985
1983-09-07,245.7,,1.4905
1983-09-08,244.6,,1.4922
1983-09-09,244.55,,1.494
1983-09-12,243.42,,1.501
1983-09-13,244.2,,1.4935
1983-09-14,245.3,,1.49
1983-09-15,244.65,,1.497
1983-09-16,243.55,,1.502
1983-09-19,241.7,,1.509
1983-09-20,242.5,,1.508
1983-09-21,242.25,,1.506
1983-09-22,242.8,,1.4975
1983-09-23,239.6,,1.5027
1983-09-26,238.05,,1.5032
1983-09-27,237.9,,1.4975
1983-09-28,236.9,,1.4992
1983-09-29,236.8,,1.4995
1983-09-30,235.65,,1.4977
1983-10-03,234.15,,1.4835
1983-10-04,234.1,,1.475
1983-10-05,232.9,,1.489
1983-10-06,232.4,,1.4903
1983-10-07,230.85,,1.509
1983-10-10,,,
1983-10-11,232.05,,1.508
1983-10-12,234.28,,1.504
1983-10-13,233.15,,1.4995
1983-10-14,232.8,,1.4994
1983-10-17,232.95,,1.5005
1983-10-18,232.3,,1.5005
1983-10-19,232.65,,1.5003
1983-10-20,232.5,,1.4978
1983-10-21,232.38,,1.5018
1983-10-24,233.5,,1.4975
1983-10-25,232.45,,1.4997
1983-10-26,232.95,,1.498
1983-10-27,232.6,,1.4942
1983-10-28,232.7,,1.495
1983-10-31,234.05,,1.4952
1983-11-01,234.77,,1.4855
1983-11-02,234.45,,1.4871
1983-11-03,234.35,,1.487
1983-11-04,236.65,,1.488
1983-11-07,237.0,,1.4855
1983-11-08,,,
1983-11-09,235.4,,1.4845
1983-11-10,234.45,,1.491
1983-11-11,,,
1983-11-14,234.65,,1.484
1983-11-15,234.45,,1.4851
1983-11-16,235.4,,1.483
1983-11-17,236.25,,1.4783
1983-11-18,235.95,,1.4695
1983-11-21,235.2,,1.465
1983-11-22,234.5,,1.474
1983-11-23,235.05,,1.4675
1983-11-24,,,
1983-11-25,235.1,,1.4595
1983-11-28,234.85,,1.4587
1983-11-29,234.6,,1.46
1983-11-30,232.5,,1.463
1983-12-01,232.53,,1.4578
1983-12-02,233.4,,1.4572
1983-12-05,235.2,,1.4455
1983-12-06,234.3,,1.4505
1983-12-07,234.05,,1.439
1983-12-08,234.3,,1.4415
1983-12-09,236.9,,1.435
1983-12-12,236.65,,1.4307
1983-12-13,236.25,,1.4165
1983-12-14,235.08,,1.415
1983-12-15,234.9,,1.4215
1983-12-16,235.5,,1.415
1983-12-19,236.1,,1.4182
1983-12-20,234.8,,1.419
1983-12-21,234.7,,1.4225
1983-12-22,234.05,,1.427
1983-12-23,233.9,,1.4315
1983-12-26,,,
1983-12-27,233.8,,1.432
1983-12-28,233.4,,1.436
1983-12-29,232.2,,1.4475
1983-12-30,231.7,,1.4515
1984-01-02,,,
1984-01-03,232.45,,1.4287
1984-01-04,233.42,,1.4173
1984-01-05,232.7,,1.4125
1984-01-06,232.7,,1.407
1984-01-09,233.3,,1.4028
1984-01-10,233.45,,1.4024
1984-01-11,234.45,,1.3963
1984-01-12,234.87,,1.3981
1984-01-13,233.4,,1.41
1984-01-16,233.3,,1.4195
1984-01-17,234.28,,1.4105
1984-01-18,233.6,,1.414
1984-01-19,233.35,,1.418
1984-01-20,234.5,,1.4005
1984-01-23,233.85,,1.4039
1984-01-24,234.35,,1.399
1984-01-25,234.2,,1.4007
1984-01-26,234.1,,1.406
1984-01-27,234.28,,1.4035
1984-01-30,234.58,,1.4074
1984-01-31,234.67,,1.4012
1984-02-01,234.25,,1.41
1984-02-02,233.6,,1.4225
1984-02-03,232.7,,1.431
1984-02-06,233.1,,1.4225
1984-02-07,234.5,,1.4107
1984-02-08,234.15,,1.4128
1984-02-09,233.88,,1.421
1984-02-10,234.6,,1.4143
1984-02-13,,,
1984-02-14,233.95,,1.428
1984-02-15,233.2,,1.4445
1984-02-16,232.85,,1.446
1984-02-17,233.2,,1.451
1984-02-20,,,
1984-02-21,234.1,,1.441
1984-02-22,233.2,,1.4515
1984-02-23,233.6,,1.4575
1984-02-24,233.2,,1.4725
1984-02-27,233.3,,1.473
1984-02-28,233.52,,1.4915
1984-02-29,233.43,,1.4905
1984-03-01,233.43,,1.478
1984-03-02,228.2,,1.481
1984-03-05,223.35,,1.4845
1984-03-06,223.35,,1.484
1984-03-07,223.25,,1.4755
1984-03-08,224.55,,1.458
1984-03-09,224.8,,1.4625
1984-03-12,224.83,,1.4532
1984-03-13,223.15,,1.4675
1984-03-14,223.7,,1.4665
1984-03-15,224.1,,1.461
1984-03-16,225.85,,1.445
1984-03-19,225.8,,1.443
1984-03-20,226.0,,1.439
1984-03-21,226.8,,1.4313
1984-03-22,226.45,,1.4303
1984-03-23,225.63,,1.436
1984-03-26,224.67,,1.4475
1984-03-27,224.45,,1.447
1984-03-28,224.7,,1.4465
1984-03-29,224.05,,1.451
1984-03-30,224.75,,1.4375
1984-04-02,224.65,,1.433
1984-04-03,225.1,,1.4315
1984-04-04,225.35,,1.4325
1984-04-05,225.6,,1.426
1984-04-06,225.35,,1.43
1984-04-09,225.5,,1.425
1984-04-10,225.18,,1.437
1984-04-11,222.7,,1.436
1984-04-12,224.1,,1.429
1984-04-13,224.7,,1.429
1984-04-16,225.42,,1.4215
1984-04-17,225.05,,1.4211
1984-04-18,224.8,,1.4192
1984-04-19,225.1,,1.4177
1984-04-20,225.1,,1.416
1984-04-23,224.75,,1.4155
1984-04-24,225.85,,1.4072
1984-04-25,225.6,,1.4115
1984-04-26,225.75,,1.4038
1984-04-27,226.55,,1.4015
1984-04-30,227.0,,1.398
1984-05-01,226.95,,1.3975
1984-05-02,227.05,,1.399
1984-05-03,226.4,,1.413
1984-05-04,226.85,,1.408
1984-05-07,229.0,,1.3855
1984-05-08,229.15,,1.3825
1984-05-09,228.87,,1.389
1984-05-10,229.2,,1.383
1984-05-11,230.3,,1.3835
1984-05-14,231.2,,1.388
1984-05-15,231.75,,1.3875
1984-05-16,231.1,,1.394
1984-05-17,232.33,,1.394
1984-05-18,233.35,,1.3867
1984-05-21,233.0,,1.3905
1984-05-22,233.25,,1.389
1984-05-23,232.37,,1.3765
1984-05-24,231.83,,1.382
1984-05-25,231.7,,1.383
1984-05-28,,,
1984-05-29,231.8,,1.3855
1984-05-30,231.48,,1.384
1984-05-31,231.58,,1.3855
1984-06-01,230.15,,1.4035
1984-06-04,229.7,,1.4
1984-06-05,230.45,,1.3945
1984-06-06,230.5,,1.4015
1984-06-07,231.35,,1.3968
1984-06-08,231.72,,1.3935
1984-06-11,231.93,,1.388
1984-06-12,232.65,,1.3835
1984-06-13,232.4,,1.3855
1984-06-14,231.65,,1.385
1984-06-15,233.0,,1.3785
1984-06-18,233.45,,1.3748
1984-06-19,232.95,,1.378
1984-06-20,234.55,,1.366
1984-06-21,234.85,,1.362
1984-06-22,235.95,,1.3633
1984-06-25,237.95,,1.351
1984-06-26,237.08,,1.3532
1984-06-27,238.0,,1.349
1984-06-28,237.3,,1.3525
1984-06-29,237.3,,1.3575
1984-07-02,238.5,,1.3508
1984-07-03,239.63,,1.337
1984-07-04,,,
1984-07-05,240.35,,1.318
1984-07-06,241.25,,1.3162
1984-07-09,242.63,,1.306
1984-07-10,241.45,,1.3095
1984-07-11,242.1,,1.312
1984-07-12,242.68,,1.3065
1984-07-13,241.45,,1.3235
1984-07-16,240.7,,1.3265
1984-07-17,242.35,,1.3175
1984-07-18,243.85,,1.314
1984-07-19,243.15,,1.328
1984-07-20,245.2,,1.3232
1984-07-23,246.95,,1.3185
1984-07-24,246.18,,1.324
1984-07-25,245.6,,1.3325
1984-07-26,243.65,,1.3308
1984-07-27,245.4,,1.311
1984-07-30,246.05,,1.3075
1984-07-31,245.3,,1.3073
1984-08-01,245.75,,1.301
1984-08-02,245.42,,1.3095
1984-08-03,241.8,,1.327
1984-08-06,243.15,,1.317
1984-08-07,244.5,,1.306
1984-08-08,243.1,,1.3145
1984-08-09,243.35,,1.3115
1984-08-10,242.5,,1.3125
1984-08-13,244.08,,1.305
1984-08-14,241.7,,1.319
1984-08-15,241.9,,1.3203
1984-08-16,240.8,,1.3275
1984-08-17,241.1,,1.322
1984-08-20,241.05,,1.319
1984-08-21,242.15,,1.3135
1984-08-22,241.3,,1.3095
1984-08-23,240.6,,1.3125
1984-08-24,241.2,,1.305
1984-08-27,241.6,,1.3075
1984-08-28,241.2,,1.3105
1984-08-29,240.6,,1.315
1984-08-30,241.25,,1.311
1984-08-31,241.9,,1.3075
1984-09-03,,,
1984-09-04,243.75,,1.292
1984-09-05,244.7,,1.281
1984-09-06,244.1,,1.285
1984-09-07,245.8,,1.273
1984-09-10,245.6,,1.276
1984-09-11,245.55,,1.275
1984-09-12,244.95,,1.2795
1984-09-13,245.8,,1.2675
1984-09-14,245.65,,1.266
1984-09-17,247.2,,1.242
1984-09-18,246.18,,1.232
1984-09-19,245.75,,1.237
1984-09-20,246.9,,1.221
1984-09-21,244.4,,1.245
1984-09-24,244.2,,1.2455
1984-09-25,246.0,,1.2315
1984-09-26,245.15,,1.241
1984-09-27,245.1,,1.246
1984-09-28,246.9,,1.234
1984-10-01,246.4,,1.2375
1984-10-02,246.0,,1.24
1984-10-03,245.75,,1.2495
1984-10-04,246.2,,1.247
1984-10-05,246.95,,1.2375
1984-10-08,,,
1984-10-09,247.6,,1.228
1984-10-10,247.05,,1.233
1984-10-11,248.0,,1.225
1984-10-12,248.1,,1.223
1984-10-15,248.8,,1.2095
1984-10-16,248.98,,1.2035
1984-10-17,249.1,,1.2004
1984-10-18,248.9,,1.187
1984-10-19,247.25,,1.1915
1984-10-22,247.3,,1.199
1984-10-23,244.6,,1.2085
1984-10-24,244.12,,1.222
1984-10-25,244.05,,1.2275
1984-10-26,245.5,,1.222
1984-10-29,246.65,,1.2085
1984-10-30,245.6,,1.2125
1984-10-31,245.7,,1.2185
1984-11-01,244.3,,1.235
1984-11-02,242.0,,1.251
1984-11-05,242.05,,1.2685
1984-11-06,,,
1984-11-07,240.8,,1.272
1984-11-08,240.95,,1.2697
1984-11-09,241.0,,1.2605
1984-11-12,,,
1984-11-13,240.45,,1.2715
1984-11-14,242.45,,1.2605
1984-11-15,242.5,,1.261
1984-11-16,242.8,,1.254
1984-11-19,243.65,,1.2487
1984-11-20,244.8,,1.2375
1984-11-21,245.53,,1.2272
1984-11-22,,,
1984-11-23,245.4,,1.22
1984-11-26,246.15,,1.1995
1984-11-27,245.4,,1.2087
1984-11-28,245.45,,1.201
1984-11-29,245.8,,1.2015
1984-11-30,247.5,,1.197
1984-12-03,248.2,,1.1943
1984-12-04,246.45,,1.2085
1984-12-05,246.8,,1.208
1984-12-06,246.55,,1.207
1984-12-07,247.4,,1.2035
1984-12-10,246.82,,1.203
1984-12-11,247.0,,1.199
1984-12-12,247.25,,1.1987
1984-12-13,247.55,,1.1895
1984-12-14,247.75,,1.1935
1984-12-17,247.55,,1.191
1984-12-18,246.75,,1.186
1984-12-19,247.76,,1.1748
1984-12-20,248.1,,1.1645
1984-12-21,247.95,,1.173
1984-12-24,248.1,,1.173
1984-12-25,,,
1984-12-26,249.05,,1.171
1984-12-27,250.2,,1.1625
1984-12-28,250.45,,1.163
1984-12-31,251.6,,1.158
1985-01-01,,,
1985-01-02,251.8,,1.148
1985-01-03,252.45,,1.1505
1985-01-04,253.2,,1.1535
1985-01-07,255.95,,1.1415
1985-01-08,253.75,,1.1475
1985-01-09,255.1,,1.141
1985-01-10,253.7,,1.134
1985-01-11,253.83,,1.1245
1985-01-14,255.4,,1.111
1985-01-15,254.7,,1.1195
1985-01-16,254.95,,1.117
1985-01-17,254.55,,1.1187
1985-01-18,254.58,,1.1195
1985-01-21,,,
1985-01-22,254.0,,1.1235
1985-01-23,254.4,,1.11
1985-01-24,253.7,,1.118
1985-01-25,253.95,,1.11
1985-01-28,254.18,,1.111
1985-01-29,254.35,,1.1138
1985-01-30,254.5,,1.126
1985-01-31,254.8,,1.1305
1985-02-01,256.75,,1.124
1985-02-04,259.42,,1.114
1985-02-05,259.7,,1.1112
1985-02-06,259.53,,1.1135
1985-02-07,260.65,,1.116
1985-02-08,260.7,,1.109
1985-02-11,261.65,,1.097
1985-02-12,,,
1985-02-13,262.8,,1.0875
1985-02-14,260.5,,1.092
1985-02-15,257.85,,1.102
1985-02-18,,,
1985-02-19,260.7,,1.0929
1985-02-20,261.3,,1.0865
1985-02-21,261.8,,1.0815
1985-02-22,262.8,,1.0765
1985-02-25,262.65,,1.0545
1985-02-26,261.05,,1.052
1985-02-27,259.3,,1.0875
1985-02-28,259.45,,1.079
1985-03-01,260.35,,1.072
1985-03-04,260.1,,1.0677
1985-03-05,261.0,,1.0545
1985-03-06,261.2,,1.072
1985-03-07,261.0,,1.0674
1985-03-08,261.63,,1.064
1985-03-11,259.25,,1.0885
1985-03-12,260.1,,1.0885
1985-03-13,260.25,,1.086
1985-03-14,260.55,,1.0805
1985-03-15,260.55,,1.084
1985-03-18,259.9,,1.106
1985-03-19,256.3,,1.1355
1985-03-20,256.4,,1.151
1985-03-21,254.1,,1.187
1985-03-22,255.65,,1.1725
1985-03-25,256.65,,1.171
1985-03-26,255.4,,1.182
1985-03-27,251.95,,1.2375
1985-03-28,253.0,,1.227
1985-03-29,251.0,,1.236
1985-04-01,252.45,,1.2215
1985-04-02,254.3,,1.205
1985-04-03,253.15,,1.2165
1985-04-04,254.5,,1.1935
1985-04-05,254.85,,1.1985
1985-04-08,255.5,,1.201
1985-04-09,254.9,,1.21
1985-04-10,254.25,,1.215
1985-04-11,251.7,,1.251
1985-04-12,251.35,,1.2545
1985-04-15,249.95,,1.2755
1985-04-16,249.55,,1.2775
1985-04-17,249.55,,1.2738
1985-04-18,247.6,,1.2935
1985-04-19,247.4,,1.293
1985-04-22,248.8,,1.278
1985-04-23,250.0,,1.252
1985-04-24,251.3,,1.23
1985-04-25,252.35,,1.2035
1985-04-26,252.95,,1.216
1985-04-29,252.7,,1.23
1985-04-30,251.5,,1.241
1985-05-01,252.75,,1.2235
1985-05-02,252.95,,1.2205
1985-05-03,253.85,,1.207
1985-05-06,254.55,,1.188
1985-05-07,252.9,,1.218
1985-05-08,253.75,,1.2075
1985-05-09,251.55,,1.2378
1985-05-10,252.4,,1.2335
1985-05-13,251.35,,1.2535
1985-05-14,249.6,,1.2735
1985-05-15,251.0,,1.2625
1985-05-16,251.5,,1.259
1985-05-17,250.7,,1.265
1985-05-20,249.65,,1.2825
1985-05-21,250.25,,1.2715
1985-05-22,250.75,,1.2635
1985-05-23,251.3,,1.259
1985-05-24,251.1,,1.2585
1985-05-27,,,
1985-05-28,251.6,,1.2515
1985-05-29,251.75,,1.2665
1985-05-30,251.6,,1.2735
1985-05-31,251.2,,1.286
1985-06-03,248.6,,1.2945
1985-06-04,249.1,,1.276
1985-06-05,249.45,,1.2565
1985-06-06,247.7,,1.271
1985-06-07,249.55,,1.268
1985-06-10,250.0,,1.257
1985-06-11,249.9,,1.2623
1985-06-12,249.85,,1.2665
1985-06-13,249.8,,1.265
1985-06-14,248.75,,1.28
1985-06-17,248.7,,1.279
1985-06-18,247.55,,1.299
1985-06-19,247.7,,1.3065
1985-06-20,248.35,,1.2769
1985-06-21,248.15,,1.287
1985-06-24,248.8,,1.287
1985-06-25,249.0,,1.285
1985-06-26,248.45,,1.298
1985-06-27,249.0,,1.292
1985-06-28,248.4,,1.3095
1985-07-01,247.95,,1.305
1985-07-02,248.35,,1.304
1985-07-03,248.05,,1.3127
1985-07-04,,,
1985-07-05,247.0,,1.327
1985-07-08,246.05,,1.3435
1985-07-09,244.25,,1.365
1985-07-10,243.45,,1.386
1985-07-11,243.0,,1.381
1985-07-12,240.95,,1.385
1985-07-15,237.65,,1.389
1985-07-16,237.9,,1.387
1985-07-17,236.5,,1.4112
1985-07-18,238.2,,1.4045
1985-07-19,238.75,,1.399
1985-07-22,240.05,,1.3885
1985-07-23,238.0,,1.41
1985-07-24,239.75,,1.3978
1985-07-25,238.9,,1.4105
1985-07-26,239.25,,1.409
1985-07-29,237.15,,1.4278
1985-07-30,237.4,,1.4215
1985-07-31,236.45,,1.411
1985-08-01,237.65,,1.381
1985-08-02,237.45,,1.371
1985-08-05,237.5,,1.3675
1985-08-06,238.45,,1.346
1985-08-07,238.4,,1.338
1985-08-08,238.5,,1.3555
1985-08-09,238.55,,1.3575
1985-08-12,237.3,,1.3835
1985-08-13,237.35,,1.388
1985-08-14,238.0,,1.384
1985-08-15,237.15,,1.3965
1985-08-16,236.85,,1.3995
1985-08-19,236.85,,1.399
1985-08-20,237.4,,1.389
1985-08-21,237.0,,1.3923
1985-08-22,235.85,,1.4075
1985-08-23,236.5,,1.401
1985-08-26,236.89,,1.4073
1985-08-27,237.38,,1.393
1985-08-28,237.0,,1.4015
1985-08-29,237.12,,1.3995
1985-08-30,239.0,,1.391
1985-09-02,,,
1985-09-03,239.5,,1.369
1985-09-04,239.6,,1.3728
1985-09-05,239.95,,1.365
1985-09-06,243.6,,1.325
1985-09-09,243.45,,1.3045
1985-09-10,242.75,,1.313
1985-09-11,243.55,,1.3085
1985-09-12,243.2,,1.3185
1985-09-13,242.0,,1.34
1985-09-16,241.35,,1.342
1985-09-17,241.7,,1.3395
1985-09-18,242.25,,1.335
1985-09-19,242.05,,1.34
1985-09-20,240.1,,1.367
1985-09-23,231.9,,1.427
1985-09-24,229.8,,1.4315
1985-09-25,226.9,,1.4375
1985-09-26,220.3,,1.437
1985-09-27,220.1,,1.4025
1985-09-30,216.5,,1.4085
1985-10-01,215.0,,1.4105
1985-10-02,214.1,,1.4135
1985-10-03,212.79,,1.425
1985-10-04,213.45,,1.4155
1985-10-07,215.45,,1.4125
1985-10-08,216.0,,1.413
1985-10-09,214.8,,1.414
1985-10-10,215.4,,1.411
1985-10-11,214.65,,1.4115
1985-10-14,,,
1985-10-15,215.45,,1.4128
1985-10-16,217.3,,1.4075
1985-10-17,215.15,,1.414
1985-10-18,215.15,,1.428
1985-10-21,215.7,,1.4335
1985-10-22,216.1,,1.4305
1985-10-23,215.9,,1.4335
1985-10-24,216.7,,1.421
1985-10-25,214.9,,1.422
1985-10-28,213.5,,1.4275
1985-10-29,212.43,,1.4352
1985-10-30,211.5,,1.441
1985-10-31,211.55,,1.4405
1985-11-01,209.0,,1.441
1985-11-04,207.9,,1.4405
1985-11-05,208.0,,1.4325
1985-11-06,205.25,,1.4353
1985-11-07,205.6,,1.4165
1985-11-08,205.85,,1.4167
1985-11-11,,,
1985-11-12,205.85,,1.411
1985-11-13,204.0,,1.4235
1985-11-14,203.35,,1.4273
1985-11-15,204.3,,1.4217
1985-11-18,203.45,,1.4255
1985-11-19,203.0,,1.4345
1985-11-20,203.45,,1.434
1985-11-21,202.1,,1.4415
1985-11-22,201.35,,1.455
1985-11-25,200.8,,1.4628
1985-11-26,201.0,,1.4705
1985-11-27,201.05,,1.4738
1985-11-28,,,
1985-11-29,202.1,,1.489
1985-12-02,204.03,,1.4875
1985-12-03,204.75,,1.479
1985-12-04,202.65,,1.486
1985-12-05,203.0,,1.4795
1985-12-06,203.4,,1.4785
1985-12-09,203.5,,1.4575
1985-12-10,203.6,,1.435
1985-12-11,203.9,,1.415
1985-12-12,202.05,,1.4395
1985-12-13,202.8,,1.4365
1985-12-16,202.6,,1.4375
1985-12-17,201.95,,1.437
1985-12-18,203.15,,1.4195
1985-12-19,202.97,,1.421
1985-12-20,202.7,,1.425
1985-12-23,202.45,,1.429
1985-12-24,202.75,,1.427
1985-12-25,,,
1985-12-26,202.8,,1.429
1985-12-27,202.2,,1.436
1985-12-30,201.05,,1.439
1985-12-31,200.25,,1.445
1986-01-01,,,
1986-01-02,199.15,,1.4505
1986-01-03,202.53,,1.438
